,word,cfbetweenness,cfcloseness,eigenvalue
418,@RickSharp79,0.0024149276439154794,0.003300565213749585,0.0057551701345210345
671,@mymediazoo,0.006158214475349421,0.003366502790943539,0.005739874225510803
614,@jamesho31760100,0.0027372011162748833,0.0032912015496797714,0.00573840448960271
549,@hortweek,0.006593016559388404,0.002857737732788048,0.005738076686525888
491,@OscarMogajane,0.0005977425089715352,0.0028577367318764566,0.005695910941573836
342,@vancitylife2020,0.000605992937521338,0.0028577311889857247,0.005662012290548811
508,@emmy2logan,0.0023057256356049357,0.0031455313779198907,0.005643788142859994
547,@Brenda64,0.0007725265028468138,0.003071435982500837,0.0056212935847006025
162,@raggapegs,0.0025665412447665003,0.0029475461128526965,0.005619763915853742
261,@Juanitosolanov,0.001568823793450603,0.003069163147911912,0.005492877478532679
419,@Bill381987,0.006284844519669139,0.0028020282193418075,0.004997859605429416
440,@LifeVarnum,0.0017693536499583352,0.0029060823534249195,0.004818152550578101
112,@jsasshay,0.0017693536499584141,0.0029060823534249242,0.004818152550578101
219,@DixieLe94302898,0.0044283424836504695,0.0029282735664970475,0.0048172999789566255
125,@greencane654,0.002524779709689144,0.0031773818579403823,0.004637649931943178
70,@Jackobyone,0.0025247797096891594,0.0031773818579403914,0.004637649931943178
126,@Robinini,0.0025247797096891364,0.003177381857940387,0.004637649931943178
63,@sweetromance,0.0014171755753408092,0.002980666911005009,0.0045958067568794185
184,@Chino90860678,0.0019323124677477657,0.0032828349099708193,0.00451649497843237
269,@suleskerry,0.0019293315854203928,0.0032259074104433356,0.0045028016716514825
133,@redianbot,0.000361532761716906,0.0012432846696584612,0.0012758260854721908
201,@raybae689,0.0006947063624864763,0.0012309252670638835,0.00107956494732287
96,@Patriot_Nate,0.009284100932063848,0.0019988416389284747,0.0008993287206009412
124,@3Cissy,0.006172066094091566,0.0016052546272484658,0.0008984214060117584
357,@YawAmponsahNY,0.0023808937359937952,0.0007861934854131956,0.0008979949589934849
224,@WWh49Gmbh81ezAl,0.002380893735993797,0.0007861934854131958,0.0008979949589934849
353,@ednewmanrhc,0.0012421332146701166,0.001256058558934807,0.0007186236889096521
85,@DomitilaPerez16,1.0530640554141541e-05,0.0009398924478701472,0.0007183880585649555
332,@ButchJocson,0.00232004435388079,0.0021666023894887855,0.0005407025242165186
195,@jymbudd,0.0009230876893193377,0.0013702478696562908,0.0005391028616277757
255,@ugoestrada,0.0012371226471079547,0.0015179330910840667,0.0005388784385171267
602,@AnaVale47648144,0.0012371226471079484,0.0015179330910840582,0.0005388784385171267
310,@EyeGloArts,0.002709371033974726,0.0014095425574740968,0.000538806865986906
83,@clarincom,1.4040854072184023e-05,0.0011717127156675822,0.0005387910439237167
503,@seektruthextra,1.4040854072184023e-05,0.0011717127156675824,0.0005387910439237167
134,@elconfidencial,0.003907524404351189,0.0017806644038682,0.00040291474289161697
67,@elnacionalcat,0.0006920722732040431,0.0019347041291815149,0.00040230616466990435
9,@IngrahamAngle,0.003800650440734238,0.0031925509966836876,0.00039332570642683714
208,@AlbertoRodNews,0.0004199332070310497,0.0019593830430806366,0.00038117848504163807
144,@la_patilla,2.1061281108283404e-05,0.0015553272159574052,0.00035919402928247777
132,@CREWcrew,3.203321406739758e-19,0.0004892416017096696,0.00031885341891688135
60,@EFEnoticias,0.0008543724177119807,0.00252878442954198,0.00022904700930409557
5,@ANI,0.0010835846160057265,0.0027221771517707835,0.00022326834051198316
146,@TomthunkitsMind,0.000871415040014237,0.002541974559137067,0.0002230114592844291
54,@ThanthiTV,0.0009269289481633515,0.0025313865380942407,0.00020712430398014134
155,@mcspocky,0.0009335442192224474,0.00271030215753261,0.00020243715449567545
389,@B52Malmet,0.0023007734429143535,0.0026424849262238256,0.00019868426967618722
62,@ajc,0.0004543294444187838,0.0025246375813051673,0.00018026871594728882
93,@ABC,0.0018883838868784457,0.002151053823386249,0.00018017043573471755
29,@PolitiBunny,0.0010440682924566038,0.002518782840906092,0.0001801263585993139
109,@fargosi,0.0024145517167423244,0.0023150746093530423,0.000179598991798697
12,@Conflits_FR,4.212256221657577e-05,0.0023123979224945095,0.00017959701464123889
27,@AlertaNews24,4.212256221657577e-05,0.002312397922494513,0.00017959701464123889
173,@WatchChad,4.21225622165761e-05,0.0023123979224944995,0.00017959701464123889
295,@ggreenwald,4.212256221657577e-05,0.0023123979224944973,0.00017959701464123889
136,@propublica,2.7196198743220546e-16,0.000488679647510364,8.709613551090764e-05
8,@BBCNewsnight,0.0006908632940811495,0.0011269567824438891,4.6992051684354394e-05
10,@P4ttyta,-3.203321406739758e-19,0.0005005486371018885,4.188720684820233e-05
15,@TIME,0.0,0.0008368155067031765,2.4931399440117947e-05
2,@ABPNews,0.0,0.0008642073918079802,2.245110736401658e-05
159,@telemadrid,0.0,0.0008753674892401829,1.9854758283507027e-05
98,@washingtonpost,0.0,0.00047304774485518414,2.979647593098411e-06
