,word,freq,cfbetweenness,eigenvalue
1292,much,5,0.003134377762713344,0.009069690163552756
750,mar,6,0.003123418127502582,0.009650540802276009
245,actual,2,0.00311790449196355,0.00547602986630848
1535,mr,5,0.003111404136968735,0.0075858413372868645
449,cant,26,0.00310365519489722,0.12484247133159165
2124,tak,5,0.0030981832246731594,0.005714719292959073
1401,senate,5,0.0030970927823612006,0.01112058495662475
1715,cara,2,0.003095914213415033,0.0010255138483085847
2208,prevencion,4,0.0030916974671106666,0.007559246006104419
470,south,7,0.0030795744625851805,0.012092433529489003
2043,contagio,5,0.003078900166064949,0.008160330088282307
797,relief,4,0.0030662881085238556,0.010396481233940253
2586,seattle,4,0.0030536032926500515,0.008808553394162193
483,ce,5,0.0030476794124743127,0.007893920183463285
3915,amid,4,0.003046143137305772,0.009958261501528638
1756,tan,3,0.0030372200904611435,0.006380073338719743
1977,fuck,5,0.003030363171268869,0.011574380302284986
5074,pun,2,0.0030274133316666,0.0025852134323983127
151,peor,4,0.0030272204866836614,0.007198221061634443
934,fear,5,0.003014143173756226,0.014448268572533281
634,propagacion,3,0.0030140950342730176,0.007241758452128003
1571,move,6,0.003013201062558165,0.011738607418057986
252,cnn,2,0.00300433604258346,0.004038729286083667
1199,nih,2,0.0030023913719510486,0.0028160379602993825
561,try,6,0.0030006753810738786,0.01408795399598088
2382,left,4,0.0029987488010851924,0.008723031207083877
4952,medicos,3,0.002997328390500651,0.0034195285017433945
392,community,5,0.002986510134829055,0.008712257787244338
1000,healthy,3,0.0029862333800958424,0.006248356095926063
394,look,4,0.002972730754286865,0.004015851107827495
43,looks,6,0.0029661909898364455,0.0068915363091229635
2496,falta,3,0.0029653527717202854,0.002469485738633436
69,let,19,0.0029618543862874836,0.059921794116496056
1511,think,7,0.0029613696467274482,0.009902544559237914
1071,government,13,0.002959231941995788,0.030966650009302068
3023,maintenant,2,0.002954530164497228,0.002132462526969904
2395,dicen,4,0.0029523236927765355,0.005246357232836569
1888,puta,2,0.002951780528005912,0.002581224002250883
71,run,19,0.0029507906211333,0.049979210135651556
895,questions,4,0.002946049292875752,0.00942243752584984
688,way,6,0.002942726562430091,0.012263271014676247
